#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
68.4%	171000	101684.00001888075	-232103.88467063813	43414.03445750548	-188689.85021313265	300.0776976731201	171.01369573214208	1.0140314873692693	295	199.19055199623108	1:32
68.8%	172000	101688.00001888156	-232504.11329476582	43503.8481596469	-189000.2651351189	300.6984897578658	171.01369573214208	1.0140314873692693	295	200.34791707992554	1:31
69.2%	173000	101692.00001888238	-232047.65874604427	43429.34540687371	-188618.31333917056	300.1835269168893	170.84298028730296	1.0150447618752279	295	201.51563811302185	1:30
69.6%	174000	101696.00001888319	-231531.55636424822	43314.71870842638	-188216.83765582184	299.391227463688	170.84298028730296	1.0150447618752279	295	202.69568490982056	1:29
70.0%	175000	101700.000018884	-232624.42481979798	43363.19184574135	-189261.23297405662	299.7262736676685	170.84298028730296	1.0150447618752279	295	203.86487698554993	1:27
70.4%	176000	101704.00001888482	-232078.32205310755	43617.442002614145	-188460.8800504934	301.48365011657006	170.84298028730296	1.0150447618752279	295	205.0272307395935	1:26
70.8%	177000	101708.00001888564	-232535.4449425285	43432.742974735804	-189102.7019677927	300.20701089746115	170.84298028730296	1.0150447618752279	295	206.20492506027222	1:25
71.2%	178000	101712.00001888645	-231811.08486113162	43760.60238782553	-188050.4824733061	302.4731743413752	170.84298028730296	1.0150447618752279	295	207.37367129325867	1:24
71.6%	179000	101716.00001888727	-232088.22096262703	43288.85014384815	-188799.37081877887	299.21242400997204	170.84298028730296	1.0150447618752279	295	208.5578372478485	1:23
72.0%	180000	101720.00001888808	-231918.77828927612	43243.441837743994	-188675.33645153212	298.8985619116612	170.84298028730296	1.0150447618752279	295	209.72681784629822	1:22
72.4%	181000	101724.0000188889	-231874.49016439333	43350.39134954861	-188524.0988148447	299.63779666997436	170.84298028730296	1.0150447618752279	295	210.9116027355194	1:20
72.8%	182000	101728.00001888971	-232428.87384296628	43435.4539036586	-188993.41993930767	300.2257488314006	170.84298028730296	1.0150447618752279	295	212.0992214679718	1:19
73.2%	183000	101732.00001889053	-232815.5280408142	43546.34649214843	-189269.1815486658	300.99223812590765	170.8075931096752	1.0152550544543495	295	213.26025414466858	1:18
73.6%	184000	101736.00001889134	-232847.23488059547	43735.79343433479	-189111.44144626067	302.30169491684796	170.8075931096752	1.0152550544543495	295	214.41701102256775	1:17
74.0%	185000	101740.00001889215	-232697.4070321485	43754.98436811554	-188942.42266403296	302.4343426031799	170.89098004117713	1.014759656723806	295	215.5943570137024	1:16
74.4%	186000	101744.00001889297	-232428.52131951286	43039.60361739273	-189388.91770212015	297.48963264201075	170.694401472545	1.0159282949398432	295	216.75230860710144	1:14
74.8%	187000	101748.00001889378	-232142.48392375745	43445.205007672506	-188697.27891608494	300.29314843797545	170.694401472545	1.0159282949398432	295	217.92036271095276	1:13
75.2%	188000	101752.0000188946	-232379.98385546403	43082.79260077591	-189297.19125468814	297.78815478722055	170.31038380355895	1.0182190208895292	295	219.1096637248993	1:12
75.6%	189000	101756.00001889541	-231659.5659219828	43267.03816708639	-188392.5277548964	299.06165968110565	170.7355572977829	1.015683405310392	295	220.27796816825867	1:11
76.0%	190000	101760.00001889623	-232292.92751007457	43144.30684232526	-189148.62066774932	298.2133410710778	170.82147215668033	1.0151725661556301	295	221.4406373500824	1:10
76.4%	191000	101764.00001889704	-231824.36722903216	43198.256292605016	-188626.11093642714	298.58623953658497	170.7068415373345	1.0158542603335161	295	222.63693165779114	1:09
76.8%	192000	101768.00001889786	-232294.2892772013	43260.398045664864	-189033.89123153643	299.0157631784346	170.6630170735822	1.0161151209990134	295	223.8030605316162	1:07
77.2%	193000	101772.00001889867	-232541.95876414422	43390.197665803746	-189151.76109834047	299.9129378284489	170.75938096425315	1.015541701220398	295	224.98626399040222	1:06
77.6%	194000	101776.00001889949	-231911.39607253508	43035.76226972667	-188875.6338028084	297.463081256543	170.59313262993967	1.0165313783173067	295	226.14745330810547	1:05
78.0%	195000	101780.0000189003	-233111.45252215606	43733.17693109976	-189378.2755910563	302.2836096530264	170.59313262993967	1.0165313783173067	295	227.31470847129822	1:04
78.4%	196000	101784.00001890112	-232766.06148201448	43785.00080057192	-188981.06068144256	302.6418161093036	171.21072751066947	1.012864525284918	295	228.4986662864685	1:03
78.8%	197000	101788.00001890193	-231562.01172928791	43764.021300713364	-187797.99042857456	302.49680585871164	171.21072751066947	1.012864525284918	295	229.64956855773926	1:02
79.2%	198000	101792.00001890275	-232393.71643017954	43285.130620336546	-189108.585809843	299.1867146727554	171.21072751066947	1.012864525284918	295	230.81355905532837	1:00
79.6%	199000	101796.00001890356	-230940.95034307253	43555.331551483294	-187385.61879158922	301.05434283357545	171.21072751066947	1.012864525284918	295	231.99307799339294	0:59
80.0%	200000	101800.00001890438	-232179.1461666319	43808.2152103486	-188370.9309562833	302.8022740516642	171.21072751066947	1.012864525284918	295	233.15112781524658	0:58
80.4%	201000	101804.0000189052	-231182.65418802964	43584.227633225404	-187598.42655480423	301.25407247836193	171.21072751066947	1.012864525284918	295	234.3286166191101	0:57
80.8%	202000	101808.00001890601	-231925.87787454535	43162.727605016524	-188763.15026952882	298.340665336764	171.21072751066947	1.012864525284918	295	235.50276708602905	0:56
81.2%	203000	101812.00001890682	-231496.62935937784	43334.1459427767	-188162.48341660114	299.52550845896627	171.19671081817654	1.0129474533418885	295	236.6650528907776	0:55
81.6%	204000	101816.00001890764	-232223.56472299143	43232.358399634686	-188991.20632335675	298.8219532151486	171.19671081817654	1.0129474533418885	295	237.84196949005127	0:53
82.0%	205000	101820.00001890845	-232056.91459244053	43491.42318942744	-188565.4914030131	300.61260839476046	171.5424286608432	1.0109060108192554	295	239.002436876297	0:52
82.4%	206000	101824.00001890927	-231240.55884865456	43560.92636689123	-187679.6324817633	301.09301418369296	172.09805633178124	1.0076422473328979	295	240.16872143745422	0:51
82.8%	207000	101828.00001891008	-232256.52875703957	43918.38575557478	-188338.14300146478	303.5637725849375	172.09805633178124	1.0076422473328979	295	241.34310960769653	0:50
83.2%	208000	101832.0000189109	-231896.8792330295	43609.11986669302	-188287.75936633648	301.42612753388136	172.09805633178124	1.0076422473328979	295	242.50043559074402	0:49
83.6%	209000	101836.00001891171	-231160.38296235632	42983.242703767675	-188177.14025858865	297.10006614788745	172.09805633178124	1.0076422473328979	295	243.66155433654785	0:48
84.0%	210000	101840.00001891253	-231764.747774638	43764.685413799714	-188000.0623608383	302.5013962067048	171.8754946573499	1.008947043844124	295	244.83299922943115	0:46
84.4%	211000	101844.00001891334	-231877.4340008098	44067.95335734647	-187809.48064346332	304.5975834745951	172.19474795267473	1.0070764312244869	295	246.0037136077881	0:45
84.8%	212000	101848.00001891416	-231604.10100995284	43606.00835176271	-187998.09265819011	301.4046207504591	171.61875859346327	1.0104563957053632	295	247.16830968856812	0:44
85.2%	213000	101852.00001891497	-231700.90730172576	43407.84333689372	-188293.06396483205	300.034904662924	171.61875859346327	1.0104563957053632	295	248.34897541999817	0:43
85.6%	214000	101856.00001891579	-231728.302120168	43631.75374630468	-188096.5483738633	301.5825728531922	171.7107010865947	1.0099153468386712	295	249.50481486320496	0:42
86.0%	215000	101860.0000189166	-231328.7431694084	43750.217308616804	-187578.52586079162	302.40139269983814	171.7107010865947	1.0099153468386712	295	250.68157958984375	0:40
86.4%	216000	101864.00001891742	-232158.25881093054	44064.79993363844	-188093.4588772921	304.57578701780596	171.7107010865947	1.0099153468386712	295	251.84892201423645	0:39
86.8%	217000	101868.00001891823	-232408.47877566714	43532.65757995616	-188875.82119571097	300.8976203990451	171.60555751190483	1.0105341269716712	295	253.0143506526947	0:38
87.2%	218000	101872.00001891905	-231899.435338974	43854.09153066233	-188045.34380831168	303.119371063022	171.94639251039456	1.0085310294212566	295	254.19716477394104	0:37
87.6%	219000	101876.00001891986	-231573.3224914334	43341.402145885266	-188231.92034554813	299.5756633167185	171.94639251039456	1.0085310294212566	295	255.34840965270996	0:36
88.0%	220000	101880.00001892068	-231793.8849566161	43509.39244202659	-188284.4925145895	300.73681182381836	171.84436373303316	1.0091298223384497	295	256.51253938674927	0:35
88.4%	221000	101884.00001892149	-230886.78099417908	43393.07227989482	-187493.70871428426	299.93280715386237	171.84436373303316	1.0091298223384497	295	257.700302362442	0:33
88.8%	222000	101888.0000189223	-231361.30547931546	43516.056424065246	-187845.2490552502	300.7828732510154	171.88035083066706	1.0089185378416108	295	258.8589737415314	0:32
89.2%	223000	101892.00001892312	-231408.24701580696	43499.09206860624	-187909.15494720073	300.66561566847884	172.0235188340171	1.0080788570027075	295	260.02023220062256	0:31
89.6%	224000	101896.00001892394	-232245.84763574204	43475.02824679498	-188770.81938894707	300.49928659225793	172.0235188340171	1.0080788570027075	295	261.2023856639862	0:30
90.0%	225000	101900.00001892475	-232154.00457279017	43864.41549375526	-188289.58907903492	303.19073027011945	172.0235188340171	1.0080788570027075	295	262.3554973602295	0:29
90.4%	226000	101904.00001892557	-231761.45369557245	43054.56310466707	-188706.8905909054	297.59303258066535	172.0235188340171	1.0080788570027075	295	263.5143737792969	0:28
90.8%	227000	101908.00001892638	-232508.68200403661	43202.208914193216	-189306.4730898434	298.61356004712457	171.85435746721177	1.0090711390711484	295	264.68143224716187	0:26
91.2%	228000	101912.0000189272	-232039.32286731817	43288.00550009682	-188751.31736722135	299.20658583447374	171.85435746721177	1.0090711390711484	295	265.8542764186859	0:25
91.6%	229000	101916.00001892801	-232291.2135852966	43235.75642596749	-189055.4571593291	298.84544036466883	171.90179058457804	1.0087927045673093	295	267.0389368534088	0:24
92.0%	230000	101920.00001892883	-232889.75662597216	44092.112680322556	-188797.64394564962	304.7645726546286	172.06266920662796	1.007849483234099	295	268.20275831222534	0:23
92.4%	231000	101924.00001892964	-231426.17336339492	43514.58095375895	-187911.59240963595	300.77267480394573	172.01489478162011	1.0081293975381311	295	269.38064670562744	0:22
92.8%	232000	101928.00001893046	-231213.76782429358	43661.83999014216	-187551.92783415143	301.7905288954075	172.17646679875108	1.007183359422018	295	270.5554678440094	0:21
93.2%	233000	101932.00001893127	-232570.23327019473	43542.626508200905	-189027.60676199384	300.9665256061591	172.17646679875108	1.007183359422018	295	271.7130982875824	0:19
93.6%	234000	101936.00001893209	-232036.07910174027	43288.076742522884	-188748.00235921738	299.2070782619447	172.17646679875108	1.007183359422018	295	272.86441230773926	0:18
94.0%	235000	101940.0000189329	-231668.67228206166	43178.10249445461	-188490.56978760706	298.4469365341362	171.81311126202	1.0093133810918506	295	274.0340566635132	0:17
94.4%	236000	101944.00001893372	-231807.45750562852	43600.239145461936	-188207.2183601666	301.3647440109261	171.81311126202	1.0093133810918506	295	275.206182718277	0:16
94.8%	237000	101948.00001893453	-231493.23456599214	42779.06617591788	-188714.16839007428	295.68879849765256	171.81311126202	1.0093133810918506	295	276.3619759082794	0:15
95.2%	238000	101952.00001893534	-232238.93639340845	43152.99129166847	-189085.94510173998	298.2733679632346	171.9414646301944	1.0085599341424178	295	277.53482937812805	0:14
95.6%	239000	101956.00001893616	-231433.01976826368	42973.89017459846	-188459.12959366522	297.035421489643	171.9414646301944	1.0085599341424178	295	278.6971356868744	0:12
96.0%	240000	101960.00001893697	-232149.88807224296	43517.30690288266	-188632.58116936032	300.79151655747626	172.0670632984111	1.0078237456928865	295	279.8794057369232	0:11
96.4%	241000	101964.00001893779	-231905.60003659577	42770.7063036382	-189134.89373295757	295.6310150813478	172.33931858607545	1.0062316229779442	295	281.0496554374695	0:10
96.8%	242000	101968.0000189386	-231983.05842971813	43094.15560381738	-188888.90282590076	297.86669583584563	172.0305787580199	1.0080374866825548	295	282.218168258667	0:09
97.2%	243000	101972.00001893942	-231362.15241239965	42620.63289768298	-188741.51951471667	294.59370807443776	172.0305787580199	1.0080374866825548	295	283.3967909812927	0:08
97.6%	244000	101976.00001894023	-231571.4324365185	43388.02656578761	-188183.40587073087	299.8979311905632	172.20169696536547	1.0070357917474988	295	284.55334758758545	0:07
98.0%	245000	101980.00001894105	-231259.76185868325	42975.291960382245	-188284.469898301	297.0451106294773	171.79893227192477	1.009396682217441	295	285.71403908729553	0:05
98.4%	246000	101984.00001894186	-231099.1391150523	43495.484368466154	-187603.65474658614	300.64067925412667	172.11810404635767	1.007524880689327	295	286.90846824645996	0:04
98.8%	247000	101988.00001894268	-231834.5725554197	43562.59780701196	-188271.97474840772	301.10456717363036	172.11810404635767	1.007524880689327	295	288.0678858757019	0:03
99.2%	248000	101992.0000189435	-232136.66216569988	43490.81514881521	-188645.84701688465	300.60840561956826	171.6407074077842	1.0103271820698352	295	289.2322425842285	0:02
99.6%	249000	101996.00001894431	-231773.15146473097	43243.53144170574	-188529.62002302523	298.8991812540209	171.6407074077842	1.0103271820698352	295	290.4021067619324	0:01
100.0%	250000	102000.00001894512	-232000.64502660453	43393.39096582031	-188607.2540607842	299.93500991018294	171.748776180781	1.0096914580704008	295	291.563351392746	0:00
