#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"	"Speed (ns/day)"	"Elapsed Time (s)"	"Time Remaining"
1.5%	387000	1547.9999999910422	-232310.47994629317	43057.22039927637	-189253.25954701682	297.61139979436393	170.83456261088529	1.015094777037408	301	443.5235974788666	7:51:20
1.6%	388000	1551.9999999909476	-232118.87298961257	43200.06555081213	-188918.80743880046	298.598745124791	170.83456261088529	1.015094777037408	301	444.66074204444885	7:51:19
1.6%	389000	1555.999999990853	-232497.19331070362	43412.9978661067	-189084.19544459693	300.0705327559623	170.83456261088529	1.015094777037408	301	445.8032455444336	7:51:17
1.6%	390000	1559.9999999907584	-232523.31099033437	43428.762517911535	-189094.54847242284	300.1794979898395	170.83456261088529	1.015094777037408	301	446.95333194732666	7:51:16
1.6%	391000	1563.9999999906638	-231661.26977005275	43304.10213880107	-188357.16763125168	299.31784576097	170.83456261088529	1.015094777037408	301	448.11104702949524	7:51:15
1.6%	392000	1567.9999999905692	-232467.54500862543	43244.72566786786	-189222.81934075756	298.90743574226894	171.0467697925035	1.013835411531869	301	449.2483084201813	7:51:13
1.6%	393000	1571.9999999904746	-232710.4554044279	43672.42578162118	-189038.0296228067	301.8636978596553	170.48727643588967	1.017162546490619	301	450.40940618515015	7:51:13
1.6%	394000	1575.99999999038	-232161.87101520528	43140.00931594149	-189021.8616992638	298.18363657945326	170.48727643588967	1.017162546490619	301	451.5423719882965	7:51:11
1.6%	395000	1579.9999999902855	-233045.42121018062	42815.872866206286	-190229.54834397434	295.94320624894146	170.48727643588967	1.017162546490619	301	452.7055721282959	7:51:11
1.6%	396000	1583.9999999901909	-232974.34781712608	43562.90946110921	-189411.43835601688	301.1067213259716	170.48727643588967	1.017162546490619	301	453.85829162597656	7:51:10
1.6%	397000	1587.9999999900963	-231585.30972597667	43388.68039363254	-188196.62933234414	299.9024504469933	170.6584564082191	1.0161422755926668	301	455.0004804134369	7:51:08
1.6%	398000	1591.9999999900017	-232860.66512108757	42968.25108479676	-189892.4140362908	296.9964441150264	170.41262674687243	1.017608117157682	301	456.1550416946411	7:51:07
1.6%	399000	1595.999999989907	-232363.9562321226	43392.67265723415	-188971.28357488845	299.9300449630305	169.77405188493663	1.021435668869525	301	457.2915027141571	7:51:05
1.6%	400000	1599.9999999898125	-233243.00413777365	43267.28250504732	-189975.72163272632	299.06334854448096	169.77405188493663	1.021435668869525	301	458.43721556663513	7:51:04
1.6%	401000	1603.999999989718	-232612.01229474193	43308.910720004824	-189303.1015747371	299.35108266223307	169.77405188493663	1.021435668869525	301	459.62362909317017	7:51:05
1.6%	402000	1607.9999999896233	-232590.1833111631	43676.46175575581	-188913.72155540728	301.8915945027874	169.77405188493663	1.021435668869525	301	460.7695345878601	7:51:04
1.6%	403000	1611.9999999895288	-232575.56465895887	43305.870185424756	-189269.69447353412	299.33006649481433	169.77405188493663	1.021435668869525	301	461.9292731285095	7:51:03
1.6%	404000	1615.9999999894342	-232518.05150255928	43515.00185270872	-189003.04964985055	300.77558405643464	169.77405188493663	1.021435668869525	301	463.0872235298157	7:51:03
1.6%	405000	1619.9999999893396	-232383.39494004706	43262.62052646073	-189120.77441358633	299.0311249601413	170.07605710326567	1.0196218985632277	301	464.23006200790405	7:51:01
1.6%	406000	1623.999999989245	-232559.98846197163	43018.632505586465	-189541.35595638517	297.34468036961533	170.47297948110267	1.017247852249822	301	465.406378030777	7:51:02
1.6%	407000	1627.9999999891504	-232275.98034526588	43571.27187517938	-188704.7084700865	301.1645223111259	170.47297948110267	1.017247852249822	301	466.55217576026917	7:51:00
1.6%	408000	1631.9999999890558	-231766.26832905505	43613.02129164537	-188153.2470374097	301.4530941734018	170.47297948110267	1.017247852249822	301	467.69329380989075	7:50:59
1.6%	409000	1635.9999999889612	-232732.36378949042	43167.72095756567	-189564.64283192475	298.3751793771047	170.47297948110267	1.017247852249822	301	468.85074973106384	7:50:58
1.6%	410000	1639.9999999888666	-232354.46519099618	43466.30085836343	-188888.16433263276	300.4389629052299	170.47297948110267	1.017247852249822	301	469.99711298942566	7:50:57
1.6%	411000	1643.999999988772	-232483.20038369746	43062.77839455332	-189420.42198914415	297.64981664382805	170.47297948110267	1.017247852249822	301	471.16177773475647	7:50:57
1.6%	412000	1647.9999999886775	-232738.75544457563	43219.6263896961	-189519.12905487954	298.733949594272	170.47297948110267	1.017247852249822	301	472.312881231308	7:50:56
1.7%	413000	1651.9999999885829	-231569.140774502	43119.98628476693	-188449.15448973508	298.0452374380148	170.47297948110267	1.017247852249822	301	473.455269575119	7:50:54
1.7%	414000	1655.9999999884883	-232810.54523939802	43827.91830521416	-188982.62693418388	302.93846179413447	170.47297948110267	1.017247852249822	301	474.59862899780273	7:50:52
1.7%	415000	1659.9999999883937	-231964.13477247598	43523.87745842164	-188440.25731405435	300.83693222094104	170.47297948110267	1.017247852249822	301	475.75665378570557	7:50:52
1.7%	416000	1663.9999999882991	-231760.02616605425	43107.34224080831	-188652.68392524595	297.95784183777187	170.47297948110267	1.017247852249822	301	476.9112820625305	7:50:51
1.7%	417000	1667.9999999882045	-232138.86408497975	43458.978161759835	-188679.8859232199	300.3883484446062	170.47297948110267	1.017247852249822	301	478.0489797592163	7:50:49
1.7%	418000	1671.99999998811	-232166.32398352015	43044.84902175271	-189121.47496176744	297.52588886383796	170.00983152293009	1.0200190817811061	301	479.2178723812103	7:50:49
1.7%	419000	1675.9999999880154	-233417.7612692872	43399.91977770192	-190017.84149158528	299.9801370415923	170.00983152293009	1.0200190817811061	301	480.3586518764496	7:50:48
1.7%	420000	1679.9999999879208	-231714.74400084256	43002.098855430544	-188712.645145412	297.2303998210573	169.9873748492114	1.0201538343515644	301	481.5257384777069	7:50:47
1.7%	421000	1683.9999999878262	-232467.42225106456	43263.40983499384	-189204.01241607073	299.03658065874964	170.16185796795992	1.0191077737082066	301	482.6914441585541	7:50:47
1.7%	422000	1687.9999999877316	-232010.65317790263	43465.51092374836	-188545.14225415426	300.4335028791447	170.16185796795992	1.0191077737082066	301	483.8311860561371	7:50:46
1.7%	423000	1691.999999987637	-231007.9092263974	43185.397606719205	-187822.5116196782	298.49736033187776	170.16185796795992	1.0191077737082066	301	484.9942228794098	7:50:45
1.7%	424000	1695.9999999875424	-233017.27071305667	43627.55616303258	-189389.71455002407	301.5535591681057	170.16185796795992	1.0191077737082066	301	486.13044023513794	7:50:43
1.7%	425000	1699.9999999874478	-232564.1457518863	43950.422577318335	-188613.72317456797	303.7852110167649	170.44580404021076	1.0174100396327084	301	487.2743892669678	7:50:42
1.7%	426000	1703.9999999873532	-231839.17435091792	42804.46223759592	-189034.712113322	295.86433601250326	170.44580404021076	1.0174100396327084	301	488.44540143013	7:50:42
1.7%	427000	1707.9999999872587	-231454.76847293897	43110.616795439295	-188344.15167749967	297.98047555119774	171.1004097409695	1.0135175743080431	301	489.5871889591217	7:50:40
1.7%	428000	1711.999999987164	-232069.2089302765	43722.083605570246	-188347.12532470626	302.20693261469	171.1004097409695	1.0135175743080431	301	490.72709250450134	7:50:39
1.7%	429000	1715.9999999870695	-231316.98604959436	43569.44655912468	-187747.53949046967	301.1519057311175	171.1004097409695	1.0135175743080431	301	491.8973243236542	7:50:39
1.7%	430000	1719.999999986975	-231934.17531962274	43688.91713015743	-188245.2581894653	301.97768601952384	171.1004097409695	1.0135175743080431	301	493.0437343120575	7:50:37
1.7%	431000	1723.9999999868803	-232279.47510610876	43025.51130536683	-189253.96380074194	297.3922266165062	171.21394497496843	1.0128454914646865	301	494.2299015522003	7:50:38
1.7%	432000	1727.9999999867857	-232193.4820407331	43516.62517084613	-188676.85686988698	300.7868044273435	171.44566150784814	1.0114765851677239	301	495.3672058582306	7:50:37
1.7%	433000	1731.9999999866911	-231999.3121753508	43276.42983708516	-188722.88233826563	299.1265748806662	171.44566150784814	1.0114765851677239	301	496.5007658004761	7:50:35
1.7%	434000	1735.9999999865965	-231610.21858367097	42942.65245640804	-188667.56612726292	296.8195064595778	172.00921448050693	1.008162689234488	301	497.6562776565552	7:50:34
1.7%	435000	1739.999999986502	-232068.86131112417	42963.50431415426	-189105.3569969699	296.9636344482082	172.00921448050693	1.008162689234488	301	498.78705525398254	7:50:32
1.7%	436000	1743.9999999864074	-232582.578586153	42685.50353239887	-189897.07505375412	295.04209373947407	171.80154951793781	1.009381304943781	301	499.9481055736542	7:50:31
1.7%	437000	1747.9999999863128	-231668.46472177433	43997.8574686716	-187670.60725310273	304.11308086725285	171.80154951793781	1.009381304943781	301	501.11683917045593	7:50:31
1.8%	438000	1751.9999999862182	-232046.06541456608	43163.48637410202	-188882.57904046407	298.3459099467867	171.80154951793781	1.009381304943781	301	502.2615735530853	7:50:30
1.8%	439000	1755.9999999861236	-231577.6959336492	43803.8017599253	-187773.8941737239	302.77176829336815	171.70037964031098	1.009976056005566	301	503.4002766609192	7:50:28
1.8%	440000	1759.999999986029	-232033.93172833225	43712.46495584795	-188321.4667724843	302.14044853184777	171.70037964031098	1.009976056005566	301	504.54755187034607	7:50:27
1.8%	441000	1763.9999999859344	-232189.38301701908	43585.00978237177	-188604.3732346473	301.259478691307	171.70037964031098	1.009976056005566	301	505.6994848251343	7:50:26
1.8%	442000	1767.9999999858398	-231765.31213902694	43450.36885091302	-188314.94328811392	300.32884090954883	171.3235966473105	1.0121972433299484	301	506.8685185909271	7:50:26
1.8%	443000	1771.9999999857453	-232126.71797166625	43008.922052558424	-189117.79591910783	297.2775617425532	171.0488844472958	1.0138228776184297	301	508.0158603191376	7:50:24
1.8%	444000	1775.9999999856507	-231668.1784159561	43594.009071117005	-188074.1693448391	301.32168175262365	171.0488844472958	1.0138228776184297	301	509.1606478691101	7:50:23
1.8%	445000	1779.999999985556	-232049.36614955508	42794.56849277047	-189254.7976567846	295.79595047299546	171.8026423907595	1.0093748840565377	301	510.3232002258301	7:50:22
1.8%	446000	1783.9999999854615	-231609.1369104277	43015.840194240736	-188593.29671618697	297.32537992057195	171.8026423907595	1.0093748840565377	301	511.47996735572815	7:50:22
1.8%	447000	1787.999999985367	-231853.9004788401	44416.958907056076	-187436.94157178403	307.0099089619789	171.37115180376523	1.0119163605923174	301	512.6165087223053	7:50:20
1.8%	448000	1791.9999999852723	-231800.0082760835	43829.43367811548	-187970.57459796802	302.94893604784124	171.37115180376523	1.0119163605923174	301	513.7701971530914	7:50:19
1.8%	449000	1795.9999999851777	-231826.0434115036	43412.626222004576	-188413.417189499	300.0679639528572	171.37115180376523	1.0119163605923174	301	514.9183192253113	7:50:18
1.8%	450000	1799.9999999850832	-231648.28140917537	43373.69816076828	-188274.58324840709	299.79889329087814	171.6610798840851	1.0102072779740041	301	516.0523090362549	7:50:16
1.8%	451000	1803.9999999849886	-231580.93122978194	43641.46080510487	-187939.47042467707	301.6496680193599	171.6610798840851	1.0102072779740041	301	517.2269430160522	7:50:16
1.8%	452000	1807.999999984894	-232128.8243038794	43067.67349880986	-189061.15080506954	297.68365159221577	171.42588605808038	1.0115932676878565	301	518.3693561553955	7:50:14
1.8%	453000	1811.9999999847994	-232125.43123416812	42982.994691902524	-189142.43654226558	297.09835189049534	171.5623910163424	1.0107883855923936	301	519.5048935413361	7:50:13
1.8%	454000	1815.9999999847048	-231487.9487449982	42829.391193093645	-188658.55755190455	296.0366448906029	171.5623910163424	1.0107883855923936	301	520.6516163349152	7:50:11
1.8%	455000	1819.9999999846102	-231607.8591607086	43670.72862340817	-187937.13053730043	301.85196710632835	171.5623910163424	1.0107883855923936	301	521.7887752056122	7:50:09
1.8%	456000	1823.9999999845156	-231474.7217026113	43466.30909280272	-188008.41260980858	300.43901982165374	171.56217770801084	1.0107896423354996	301	522.9595010280609	7:50:09
1.8%	457000	1827.999999984421	-231984.95703600842	43396.609782589774	-188588.34725341864	299.9572583636492	171.56217770801084	1.0107896423354996	301	524.0964894294739	7:50:08
1.8%	458000	1831.9999999843265	-232105.8805039326	42751.70868140052	-189354.17182253208	295.49970356391844	171.56217770801084	1.0107896423354996	301	525.2324030399323	7:50:06
1.8%	459000	1835.9999999842319	-232089.27115473629	43188.74031259103	-188900.53084214526	298.52046510650996	171.56217770801084	1.0107896423354996	301	526.3963203430176	7:50:05
1.8%	460000	1839.9999999841373	-232139.52885701932	42925.716234851294	-189213.81262216804	296.7024433385033	171.62021100524902	1.0104478442721168	301	527.5299344062805	7:50:03
1.8%	461000	1843.9999999840427	-231786.36133660533	43574.64940801744	-188211.7119285879	301.18786780966167	171.62021100524902	1.0104478442721168	301	528.6945350170135	7:50:03
1.8%	462000	1847.999999983948	-232193.3855690736	42766.592713087186	-189426.79285598642	295.60258195373956	171.61222148551911	1.0104948863354266	301	529.8482682704926	7:50:02
1.9%	463000	1851.9999999838535	-232436.54104162665	43163.28471820343	-189273.25632342324	298.34451610171965	171.35412827905827	1.0120168914831627	301	530.9837512969971	7:50:00
1.9%	464000	1855.999999983759	-231906.67326277046	43457.725713805725	-188448.94754896473	300.3796915274774	171.4649669160227	1.0113627020306206	301	532.1203136444092	7:49:58
1.9%	465000	1859.9999999836643	-231480.0121289118	43507.525780980395	-187972.4863479314	300.7239094673321	171.4649669160227	1.0113627020306206	301	533.2792456150055	7:49:58
1.9%	466000	1863.9999999835698	-231269.85807920469	43731.295710613915	-187538.56236859076	302.27060666172963	171.4649669160227	1.0113627020306206	301	534.4847321510315	7:50:00
1.9%	467000	1867.9999999834752	-232083.4975649955	43429.845402423955	-188653.65216257152	300.18698288488304	171.31637304736424	1.0122399228930425	301	535.6650335788727	7:50:00
1.9%	468000	1871.9999999833806	-231870.25282533822	43778.067323288094	-188092.18550205012	302.5938919316454	171.31637304736424	1.0122399228930425	301	536.8144900798798	7:49:59
1.9%	469000	1875.999999983286	-232095.4807095059	43530.76248807441	-188564.71822143148	300.88452152869445	171.31637304736424	1.0122399228930425	301	537.950098991394	7:49:57
1.9%	470000	1879.9999999831914	-232058.44700704078	43296.02298876347	-188762.42401827732	299.26200269610086	171.31637304736424	1.0122399228930425	301	539.1045458316803	7:49:56
1.9%	471000	1883.9999999830968	-232808.00202624034	43013.23408621422	-189794.76794002613	297.30736650840566	171.31637304736424	1.0122399228930425	301	540.2789239883423	7:49:56
1.9%	472000	1887.9999999830022	-231417.02386789577	43006.88967029009	-188410.1341976057	297.2635139213936	171.31637304736424	1.0122399228930425	301	541.4110865592957	7:49:54
1.9%	473000	1891.9999999829076	-232426.23151240218	43278.29555489386	-189147.93595750834	299.13947071749726	171.31637304736424	1.0122399228930425	301	542.5795686244965	7:49:54
1.9%	474000	1895.999999982813	-231681.06447854266	42720.17036989947	-188960.89410864317	295.28171083364134	171.31637304736424	1.0122399228930425	301	543.717282295227	7:49:52
1.9%	475000	1899.9999999827185	-231381.3664858138	43775.479895997465	-187605.88658981633	302.5760076406789	171.31637304736424	1.0122399228930425	301	544.8605592250824	7:49:51
1.9%	476000	1903.9999999826239	-231895.9164792708	43665.03689515816	-188230.8795841126	301.81262589488864	171.3430762064844	1.0120821691960316	301	546.0468685626984	7:49:52
1.9%	477000	1907.9999999825293	-232101.69417796447	43378.96963412494	-188722.72454383952	299.8353297015452	171.82768671040037	1.0092277651159425	301	547.1895027160645	7:49:50
1.9%	478000	1911.9999999824347	-231281.66655723896	42906.607767931346	-188375.0587893076	296.5703656629071	171.78259076311232	1.0094927051304987	301	548.3426303863525	7:49:49
1.9%	479000	1915.9999999823401	-231779.49472939968	43274.01982175573	-188505.47490764395	299.10991686073214	171.78259076311232	1.0094927051304987	301	549.4778664112091	7:49:47
1.9%	480000	1919.9999999822455	-231886.26048577868	43278.38388312552	-188607.87660265315	299.14008124201376	171.78259076311232	1.0094927051304987	301	550.6105215549469	7:49:45
1.9%	481000	1923.999999982151	-231719.18047019618	43892.383478482414	-187826.79699171375	303.384044910658	171.78259076311232	1.0094927051304987	301	551.7929232120514	7:49:46
1.9%	482000	1927.9999999820564	-232053.36056209705	43359.55256049717	-188693.8080015999	299.7011189371558	171.78259076311232	1.0094927051304987	301	552.9333679676056	7:49:44
1.9%	483000	1931.9999999819618	-232274.20452590508	43485.610894169884	-188788.5936317352	300.5724338244659	171.204853590217	1.012899275968242	301	554.0692203044891	7:49:42
1.9%	484000	1935.9999999818672	-232248.81553155847	43728.58621995865	-188520.22931159983	302.2518786690918	171.204853590217	1.012899275968242	301	555.2334778308868	7:49:42
1.9%	485000	1939.9999999817726	-232565.34440846514	43714.80620783975	-188850.5382006254	302.15663125976397	171.204853590217	1.012899275968242	301	556.3707468509674	7:49:40
1.9%	486000	1943.999999981678	-231744.36020796513	43723.675552658686	-188020.68465530645	302.21793614898684	171.25637730918237	1.012594537899767	301	557.5217096805573	7:49:39
1.9%	487000	1947.9999999815834	-232200.4737083962	43654.05961778434	-188546.41409061186	301.73675098111437	171.25637730918237	1.012594537899767	301	558.685898065567	7:49:39
2.0%	488000	1951.9999999814888	-232515.2975556259	43642.591947966364	-188872.70560765953	301.6574864759917	171.2255185197465	1.012777030800937	301	559.820408821106	7:49:37
2.0%	489000	1955.9999999813942	-232116.83035791037	42797.82829486744	-189319.00206304292	295.81848221694304	171.2255185197465	1.012777030800937	301	560.9595303535461	7:49:35
2.0%	490000	1959.9999999812997	-232047.09046397987	43060.18034812015	-188986.9101158597	297.63185895337483	171.0806314924094	1.0136347448043748	301	562.1184027194977	7:49:34
2.0%	491000	1963.999999981205	-232213.2559619047	43113.32807594732	-189099.92788595738	297.99921591529335	171.0673567522682	1.01371340234659	301	563.2802886962891	7:49:34
2.0%	492000	1967.9999999811105	-232313.22593163227	42999.47368943134	-189313.75224220095	297.2122546802314	171.0673567522682	1.01371340234659	301	564.4384682178497	7:49:33
2.0%	493000	1971.999999981016	-233040.96312860225	42912.47107596603	-190128.49205263623	296.6108928333897	170.71000858069831	1.015835414019111	301	565.5793976783752	7:49:32
2.0%	494000	1975.9999999809213	-232007.42587960348	43048.42973670422	-188958.99614289927	297.5506387566342	170.6347844155883	1.0162832439921758	301	566.7164959907532	7:49:30
2.0%	495000	1979.9999999808267	-231817.28740640293	43051.01091005534	-188766.2764963476	297.5684798203864	171.19836146539828	1.012937686782879	301	567.8724248409271	7:49:29
2.0%	496000	1983.9999999807321	-231654.20445305458	44241.770568865584	-187412.433884189	305.79900760622405	171.19836146539828	1.012937686782879	301	569.0241689682007	7:49:28
2.0%	497000	1987.9999999806375	-231985.54086775187	43529.94702389705	-188455.59384385482	300.87888504233854	170.75895314123295	1.0155442455796233	301	570.1694004535675	7:49:27
2.0%	498000	1991.999999980543	-231933.35499646259	43749.861369679216	-188183.49362678337	302.3989324507911	171.72212790091274	1.0098481445783316	301	571.3303625583649	7:49:26
2.0%	499000	1995.9999999804484	-231003.74901288078	43370.07548780131	-187633.67352507947	299.7738533843839	171.51560347602478	1.01106411737064	301	572.4695265293121	7:49:24
2.0%	500000	1999.9999999803538	-232026.2117031644	43114.87974163221	-188911.33196153218	298.00994102462954	171.44614382653657	1.0114737396440563	301	573.6037826538086	7:49:22
2.0%	501000	2003.9999999802592	-231656.9516314965	43533.82720335474	-188123.12442814175	300.905704833053	171.44614382653657	1.0114737396440563	301	574.9144580364227	7:49:29
2.0%	502000	2007.9999999801646	-231670.39135889418	44085.48315064665	-187584.90820824754	304.7187493620767	171.80302892844958	1.0093726130754117	301	576.058632850647	7:49:28
2.0%	503000	2011.99999998007	-232043.55758466758	43193.49577002076	-188850.06181464682	298.55333481637973	171.80302892844958	1.0093726130754117	301	577.212028503418	7:49:27
2.0%	504000	2015.9999999799754	-232440.6547336714	42684.12765763196	-189756.52707603943	295.03258369652366	171.80302892844958	1.0093726130754117	301	578.349244594574	7:49:25
2.0%	505000	2019.9999999798808	-232012.7909478502	43764.66292360321	-188248.128024247	302.50124075452277	171.80302892844958	1.0093726130754117	301	579.4849870204926	7:49:23
2.0%	506000	2023.9999999797863	-232268.088298033	43795.38597180546	-188472.70232622753	302.7135983869159	171.8550772885944	1.0090669125391543	301	580.6624047756195	7:49:23
2.0%	507000	2027.9999999796917	-232216.9498443802	42994.904765048006	-189222.0450793322	297.1806742863121	171.56930619195197	1.010747645326284	301	581.7971198558807	7:49:21
2.0%	508000	2031.999999979597	-231338.17542330478	42927.58047712066	-188410.59494618414	296.7153289764102	171.56930619195197	1.010747645326284	301	582.9444561004639	7:49:20
2.0%	509000	2035.9999999795025	-231766.6109859827	43611.01575269502	-188155.59523328766	301.43923189318906	171.56930619195197	1.010747645326284	301	584.1118896007538	7:49:20
2.0%	510000	2039.999999979408	-230614.43182403105	43130.85157672831	-187483.58024730274	298.1203383088981	171.56930619195197	1.010747645326284	301	585.2575242519379	7:49:19
2.0%	511000	2043.9999999793133	-231525.89130130288	43486.226628486394	-188039.6646728165	300.57668977852285	171.91916042370886	1.0086907812741086	301	586.4182455539703	7:49:18
2.0%	512000	2047.9999999792187	-231721.17603355448	43926.70259645237	-187794.4734371021	303.6212585682985	171.53089972083413	1.010973955864565	301	587.5727679729462	7:49:17
2.1%	513000	2051.9999999791244	-230937.75051387702	43318.837749107595	-187618.91276476943	299.41969826258253	171.53089972083413	1.010973955864565	301	588.7234115600586	7:49:16
2.1%	514000	2055.99999997903	-231949.4815858953	43696.38076727174	-188253.10081862356	302.0292746606054	171.53089972083413	1.010973955864565	301	589.8783886432648	7:49:15
2.1%	515000	2059.999999978935	-232038.7325963836	44257.831051015484	-187780.90154536813	305.91001761870695	171.53089972083413	1.010973955864565	301	591.037428855896	7:49:14
2.1%	516000	2063.9999999788406	-232457.1884559323	43303.503585328246	-189153.68487060408	299.31370856086164	171.49670699444752	1.0111755221597007	301	592.1944651603699	7:49:13
2.1%	517000	2067.999999978746	-231866.0097853109	43112.78469289519	-188753.2250924157	297.995460052995	171.26646314104855	1.012534906503926	301	593.359546661377	7:49:13
2.1%	518000	2071.9999999786514	-231786.50108227687	43539.548512714784	-188246.95256956207	300.94525050905133	171.26646314104855	1.012534906503926	301	594.4953966140747	7:49:11
2.1%	519000	2075.999999978557	-231696.7426686628	43590.52029125393	-188106.22237740888	301.29756731492904	171.26646314104855	1.012534906503926	301	595.6306290626526	7:49:09
2.1%	520000	2079.9999999784623	-231789.6082715626	43155.6096367271	-188633.9986348355	298.2914659577362	171.56930113151415	1.0107476751382931	301	596.7782835960388	7:49:08
2.1%	521000	2083.9999999783677	-232416.64221127232	43874.135738430276	-188542.50647284204	303.2579165770211	171.56930113151415	1.0107476751382931	301	597.935849905014	7:49:07
2.1%	522000	2087.999999978273	-232198.73259361996	42711.940514842994	-189486.79207877698	295.2248260960585	171.56930113151415	1.0107476751382931	301	599.0702137947083	7:49:05
2.1%	523000	2091.9999999781785	-232326.30918991799	43238.89167843334	-189087.41751148464	298.86711122187745	171.56930113151415	1.0107476751382931	301	600.2260136604309	7:49:05
2.1%	524000	2095.999999978084	-232122.00887332374	43776.85820097393	-188345.1506723498	302.58553448123166	171.56930113151415	1.0107476751382931	301	601.3751666545868	7:49:03
2.1%	525000	2099.9999999779893	-231498.98004062322	43066.93768692284	-188432.04235370038	297.67856566229165	171.56930113151415	1.0107476751382931	301	602.5107774734497	7:49:02
2.1%	526000	2103.9999999778947	-232062.02095713827	43205.49866263685	-188856.52229450142	298.6362987801454	171.56930113151415	1.0107476751382931	301	603.6878080368042	7:49:02
2.1%	527000	2107.9999999778	-232657.25515093643	43495.71901797855	-189161.53613295787	300.6423011509699	171.56930113151415	1.0107476751382931	301	604.8257615566254	7:49:00
2.1%	528000	2111.9999999777056	-231929.71999709227	43455.51108552374	-188474.2089115685	300.36438402232704	171.56930113151415	1.0107476751382931	301	605.9761085510254	7:48:59
2.1%	529000	2115.999999977611	-232392.93257150706	43366.74360723239	-189026.18896427465	299.7508234342183	171.56930113151415	1.0107476751382931	301	607.1158137321472	7:48:57
2.1%	530000	2119.9999999775164	-232084.30137503427	43637.8517493043	-188446.44962572996	301.62472223468586	171.56930113151415	1.0107476751382931	301	608.2593994140625	7:48:56
2.1%	531000	2123.999999977422	-231093.53236650676	43327.64559237896	-187765.88677412778	299.4805780532623	171.56930113151415	1.0107476751382931	301	609.4437811374664	7:48:56
2.1%	532000	2127.999999977327	-231461.38173028943	43162.94663381671	-188298.43509647273	298.3421792632836	171.56930113151415	1.0107476751382931	301	610.585883140564	7:48:55
2.1%	533000	2131.9999999772326	-231473.0308140118	43312.25063852825	-188160.78017548355	299.3741681707201	171.51299098921066	1.01107951790479	301	611.7233712673187	7:48:53
2.1%	534000	2135.999999977138	-232480.90328298497	43255.88080379786	-189225.02247918712	298.984540013939	171.51299098921066	1.01107951790479	301	612.8778512477875	7:48:52
2.1%	535000	2139.9999999770434	-231560.52769318508	43635.490605088766	-187925.03708809632	301.6084020117689	171.06176440029813	1.0137465426696926	301	614.0282170772552	7:48:51
2.1%	536000	2143.999999976949	-231754.8376645774	43656.05276248119	-188098.78490209623	301.7505275922779	171.29347509898156	1.0123752357967704	301	615.2011530399323	7:48:51
2.1%	537000	2147.9999999768543	-232365.90122867026	43605.80968942167	-188760.0915392486	301.40324759685427	171.29347509898156	1.0123752357967704	301	616.3676650524139	7:48:50
2.2%	538000	2151.9999999767597	-232583.7868291759	43162.208332518465	-189421.57849665743	298.33707612655513	171.29347509898156	1.0123752357967704	301	617.5033092498779	7:48:49
2.2%	539000	2155.999999976665	-232852.1321549815	43070.0320192957	-189782.1001356858	297.69995367991964	171.29347509898156	1.0123752357967704	301	618.6684639453888	7:48:48
2.2%	540000	2159.9999999765705	-232015.1545964892	43661.237751687935	-188353.91684480128	301.78636622471697	171.29347509898156	1.0123752357967704	301	619.8062887191772	7:48:47
2.2%	541000	2163.999999976476	-231838.7951912359	43383.55998830813	-188455.23520292778	299.86705821818754	171.29347509898156	1.0123752357967704	301	620.9731998443604	7:48:46
2.2%	542000	2167.9999999763813	-231993.0327614391	43021.12817902489	-188971.9045824142	297.3619304581847	171.29347509898156	1.0123752357967704	301	622.1235859394073	7:48:45
2.2%	543000	2171.9999999762867	-231263.15710271295	43207.819946118	-188055.33715659496	298.6523434857659	171.29347509898156	1.0123752357967704	301	623.2778656482697	7:48:44
2.2%	544000	2175.999999976192	-231980.12384521263	43153.95189187851	-188826.17195333412	298.28000762948574	171.29347509898156	1.0123752357967704	301	624.4186587333679	7:48:42
2.2%	545000	2179.9999999760976	-231727.67583356134	43197.11452597896	-188530.56130758236	298.5783476485192	171.5289314929212	1.0109855563983168	301	625.5790526866913	7:48:42
2.2%	546000	2183.999999976003	-232173.86656224902	43519.18441339966	-188654.68214884936	300.8044939054776	171.5289314929212	1.0109855563983168	301	626.7391238212585	7:48:41
2.2%	547000	2187.9999999759084	-232146.7373782826	43179.58560590452	-188967.15177237807	298.45718779677156	171.5289314929212	1.0109855563983168	301	627.874276638031	7:48:39
2.2%	548000	2191.999999975814	-231570.32450153865	43833.78676082829	-187736.53774071037	302.9790245446733	171.5289314929212	1.0109855563983168	301	629.0256128311157	7:48:38
2.2%	549000	2195.999999975719	-231722.09512065985	43552.25502525601	-188169.84009540384	301.0330778919811	170.95801663602876	1.0143617459775411	301	630.1774678230286	7:48:37
2.2%	550000	2199.9999999756246	-231319.8841431979	43010.844136868094	-188309.04000632983	297.2908471844981	170.57045943180717	1.0166665014648042	301	631.3126933574677	7:48:35
2.2%	551000	2203.99999997553	-232427.9157844648	43720.27704834635	-188707.63873611845	302.1944456956732	170.57045943180717	1.0166665014648042	301	632.4935777187347	7:48:36
2.2%	552000	2207.9999999754355	-232838.66017784976	43125.074355860335	-189713.58582198943	298.08040617269666	170.06671733869624	1.0196778944019873	301	633.6443552970886	7:48:34
